temp_max,temp_min,rainfall,humidity,wind_speed,soil_moisture,ndvi,altitude,fall_armyworm,ear_rot,stem_borer,corn_earworm,locust
32.7,19.4,2.8,85.9,6.2,16.0,0.89,1530.9,Medium,Low,Low,None,High
33.4,24.7,6.3,74.4,4.1,15.1,0.41,965.3,None,Low,Medium,None,Low
30.9,16.8,4.6,57.6,7.6,13.9,0.22,1462.3,Medium,None,Medium,Medium,None
32.5,18.1,1.8,55.2,2.7,39.7,0.32,825.7,High,Low,Low,High,Medium
30.7,23.5,2.6,62.0,3.6,19.5,0.48,2327.1,Medium,None,None,None,Medium
28.9,16.5,1.2,68.8,6.4,28.1,0.42,1696.0,High,High,Medium,None,None
35.2,20.9,16.9,59.8,4.6,53.1,0.27,2244.7,Medium,None,High,Medium,None
36.0,20.4,0.7,70.7,4.6,31.2,0.5,901.8,Medium,High,Medium,Medium,High
35.4,19.3,2.3,53.3,0.9,55.8,0.44,1186.7,Low,Low,Low,Low,Low
33.6,19.9,0.1,93.9,3.5,34.9,0.29,1240.9,High,Low,None,High,None
32.6,21.3,1.3,50.4,2.5,29.9,0.41,1457.4,None,None,High,None,Low
38.4,17.6,7.6,91.6,8.0,47.5,0.82,2164.9,High,Medium,High,High,Low
34.2,21.7,1.1,90.7,2.8,13.7,0.41,1457.1,Low,Medium,Low,None,None
33.8,24.1,0.4,71.3,7.1,14.5,0.7,1147.9,None,Low,Medium,None,High
28.3,23.6,3.2,81.2,5.6,42.6,0.63,910.5,High,None,Low,Low,Low
32.1,17.5,0.1,66.8,3.1,34.3,0.5,935.1,None,High,Medium,None,None
32.6,17.5,0.4,76.5,4.6,49.5,0.37,2092.1,High,High,High,Medium,High
32.8,18.7,8.2,62.0,6.8,55.8,0.46,1556.2,Low,Low,None,Medium,High
35.0,19.6,7.4,60.1,7.1,29.4,0.61,2034.5,High,Medium,Medium,Low,Low
34.4,20.1,12.3,73.9,1.7,39.8,0.45,1959.9,Medium,Low,None,Medium,Low
35.3,22.8,9.6,69.9,3.0,35.0,0.35,1030.1,Medium,Low,Low,Low,High
37.2,16.6,5.7,74.0,3.0,59.1,0.28,1042.9,Low,None,Medium,None,Low
37.8,16.3,0.3,59.3,0.8,51.6,0.82,2084.1,None,Low,None,High,Medium
36.6,19.9,7.6,63.3,5.0,55.6,0.51,2026.2,High,High,Medium,High,Medium
39.5,23.0,9.3,49.2,6.9,22.7,0.64,1442.7,None,None,Low,None,Low
28.2,17.9,8.0,47.6,3.4,48.6,0.54,931.6,Low,Medium,Medium,Low,Medium
30.3,22.4,3.6,57.7,6.1,23.3,0.81,820.6,Medium,High,None,Medium,Low
28.1,18.6,1.3,48.7,5.2,20.4,0.58,1289.9,Low,None,Medium,None,None
35.8,24.9,9.3,50.2,3.3,57.2,0.54,815.7,None,None,Medium,Medium,High
38.8,25.0,6.5,85.6,1.6,11.0,0.85,1191.1,None,High,High,Medium,None
30.9,19.0,19.8,46.9,5.8,58.3,0.7,1513.2,None,Low,High,None,Low
39.1,18.3,0.8,77.9,6.9,17.5,0.28,1006.4,High,None,Low,None,Medium
28.7,20.1,1.3,58.6,5.6,51.0,0.32,977.3,None,Low,None,High,Medium
39.2,18.4,1.2,88.6,0.6,23.8,0.75,2323.9,High,Low,Medium,Low,Low
32.2,22.7,7.9,69.2,2.1,27.5,0.79,1795.3,None,High,Medium,None,Medium
29.2,24.3,1.0,60.3,1.0,20.8,0.58,2388.6,None,Medium,None,Medium,None
33.8,22.7,0.3,70.9,4.8,39.3,0.59,1387.9,Medium,Low,None,Medium,Medium
31.1,24.2,32.7,64.1,6.2,27.4,0.64,1951.1,None,Medium,Medium,Low,High
31.4,20.0,0.1,73.2,1.3,42.9,0.51,1148.0,Medium,High,High,High,High
31.7,17.6,9.0,50.7,6.8,10.8,0.68,1851.2,High,None,High,Medium,Medium
37.6,23.4,2.3,94.8,4.7,13.2,0.28,1020.3,None,None,None,Low,Low
34.5,19.6,9.2,66.3,5.7,15.0,0.87,803.5,High,High,Low,Low,None
31.7,22.7,4.0,62.4,7.8,30.9,0.73,2383.6,Low,High,None,Medium,Low
35.3,18.7,11.6,80.5,1.1,50.7,0.64,1743.3,None,None,Low,None,Medium
36.6,16.8,13.0,63.2,7.3,54.4,0.42,2375.8,None,None,High,Low,None
31.3,25.9,0.0,86.7,1.4,22.2,0.31,1367.5,High,Low,High,Medium,High
33.0,17.6,0.4,67.7,3.4,38.7,0.49,1357.2,None,None,Low,Medium,High
29.5,25.9,1.4,81.0,6.9,48.4,0.66,1481.1,High,Medium,None,Medium,None
30.2,25.8,5.5,50.4,7.3,24.4,0.64,2000.3,Medium,None,Low,Medium,Medium
36.2,23.9,11.0,87.3,4.3,30.5,0.47,1761.9,None,None,High,None,High
30.2,22.6,3.1,81.8,5.0,36.2,0.63,2373.1,Low,Low,None,Low,None
34.3,21.8,4.7,55.6,5.8,16.7,0.77,843.2,High,High,Low,Medium,Medium
36.5,24.7,1.0,52.3,6.7,11.3,0.22,2003.9,Medium,Low,Medium,High,Low
29.3,18.9,8.2,60.8,1.4,17.6,0.52,1361.6,Low,Low,Medium,Medium,None
34.8,20.7,17.1,93.8,6.6,41.3,0.73,1106.4,High,High,High,Low,Medium
31.1,22.2,1.6,57.8,4.1,13.7,0.58,1667.7,None,Medium,Low,High,High
39.6,20.1,3.4,67.8,3.9,19.5,0.66,1658.6,High,Low,Medium,None,Low
33.8,20.3,0.5,46.5,3.7,26.9,0.56,1032.9,High,Low,Low,None,Medium
37.7,19.3,4.1,64.9,4.3,13.9,0.89,1143.2,Medium,None,High,Low,Low
34.6,21.6,3.5,73.6,7.6,19.6,0.24,1493.9,High,Medium,High,None,High
28.5,24.5,0.8,92.7,4.6,55.6,0.54,1495.0,Medium,Low,High,Medium,High
35.6,18.0,2.9,70.8,7.6,11.0,0.26,1339.8,Medium,Low,None,None,None
39.4,25.3,2.0,86.0,1.9,42.7,0.31,1052.5,Medium,None,High,None,High
35.2,22.9,3.7,72.4,5.9,29.2,0.47,807.4,Low,Low,Low,Low,None
37.8,24.2,4.4,47.0,6.6,43.6,0.31,2449.4,Medium,Medium,None,Medium,None
38.6,21.6,0.0,60.8,5.6,39.4,0.87,2403.9,Low,None,None,High,Medium
30.7,23.8,7.2,73.8,5.1,21.2,0.86,1622.2,Low,None,Medium,High,Low
30.5,16.2,6.2,92.5,4.7,52.4,0.44,2491.6,Low,High,Low,None,Medium
35.3,24.2,2.3,88.0,7.0,34.6,0.65,1945.2,None,Medium,High,Medium,Medium
32.9,16.4,0.3,56.4,6.7,51.1,0.57,917.1,Low,None,Medium,None,None
38.1,24.9,7.0,56.0,1.4,30.3,0.77,1000.1,High,Medium,None,Low,Low
38.8,25.9,15.5,55.1,6.9,59.2,0.64,2357.4,Low,None,Medium,High,Low
32.2,18.9,1.4,91.1,3.6,48.5,0.2,1871.1,Medium,Medium,None,Low,Low
30.8,18.1,2.0,87.6,2.4,58.3,0.73,2233.4,None,Medium,Low,None,None
37.4,23.7,1.0,83.7,7.0,35.7,0.72,2327.1,Low,Medium,Medium,Low,None
31.3,18.5,4.3,64.6,3.7,33.7,0.56,1561.5,None,Medium,High,None,High
37.9,24.7,0.8,70.2,6.6,47.8,0.83,882.5,None,None,Low,Low,High
33.1,17.0,2.2,68.2,2.5,54.0,0.84,1120.1,Medium,Medium,High,Low,None
36.0,17.3,6.0,57.7,0.5,58.2,0.57,913.2,Medium,None,High,Low,None
29.1,25.8,4.1,70.3,4.2,26.2,0.63,1120.9,None,Low,Low,High,Medium
35.5,22.7,2.4,46.5,1.3,49.9,0.9,1497.9,Low,High,Medium,Medium,High
33.4,24.5,2.7,51.6,6.2,20.5,0.41,1000.9,High,Medium,Medium,High,Low
35.0,19.2,4.1,89.3,2.6,37.3,0.43,1083.4,None,High,None,High,High
30.0,22.8,0.0,82.6,3.8,19.0,0.33,1557.9,None,None,High,Medium,Medium
36.8,21.9,0.4,66.1,1.2,27.4,0.83,1378.3,Medium,Low,High,Low,High
38.4,22.0,10.7,70.9,2.6,56.6,0.72,1595.0,None,None,None,None,None
30.6,22.8,0.4,63.5,6.4,17.3,0.27,1529.6,High,Medium,High,Medium,High
29.1,21.8,6.1,82.0,1.6,41.6,0.89,1895.6,Medium,None,None,Low,Low
28.3,20.3,12.6,84.2,5.4,39.6,0.71,2393.2,Low,None,High,None,High
35.7,18.8,1.6,83.2,7.4,16.0,0.8,983.4,Low,Low,Low,Low,Low
35.3,23.7,2.3,81.1,5.6,26.3,0.23,968.7,Medium,Medium,High,Medium,Medium
34.6,18.3,4.2,55.2,6.6,38.1,0.55,2249.8,None,None,Low,High,High
30.8,22.9,10.7,61.9,1.3,19.4,0.69,1660.9,High,High,Medium,Low,Medium
32.7,18.3,14.2,68.5,2.4,50.0,0.58,2102.9,Medium,None,None,Medium,Medium
35.1,22.3,6.7,61.5,7.2,58.6,0.67,1166.2,None,None,Low,High,Low
34.0,23.5,0.5,82.7,5.9,20.7,0.77,2209.1,Medium,Low,None,Low,High
39.9,18.2,5.5,61.5,5.3,19.3,0.46,2370.5,None,High,High,None,High
29.6,16.6,2.6,51.9,5.5,32.7,0.79,1880.3,None,None,Low,Low,None
36.3,17.3,3.2,65.0,3.6,47.4,0.31,980.0,Medium,None,Medium,High,Medium
32.9,22.1,0.3,94.0,0.8,24.1,0.39,2322.0,Medium,High,High,None,High
33.1,24.5,1.1,56.3,6.4,11.0,0.23,2147.2,Medium,Low,High,Low,Medium
36.6,16.4,7.8,75.6,5.6,37.1,0.46,2076.5,None,Medium,None,Low,High
36.3,23.3,3.0,66.6,4.0,57.8,0.47,862.4,Medium,None,High,High,High
39.9,19.4,1.8,48.6,7.2,29.6,0.76,2158.2,None,Low,None,High,High
29.5,20.8,2.4,69.4,3.0,31.0,0.66,1034.5,Medium,Low,Medium,Low,Medium
29.2,25.3,9.6,80.1,2.7,58.4,0.51,1178.1,Medium,Low,Medium,High,High
36.7,19.3,6.9,70.7,7.0,44.7,0.66,1781.1,Medium,High,None,None,High
34.9,20.7,1.6,88.6,6.5,46.0,0.24,1250.5,High,High,None,None,High
31.3,16.1,0.6,59.4,4.4,38.1,0.33,1924.3,High,Medium,Low,High,None
29.0,16.8,1.5,49.3,1.5,58.7,0.64,1833.7,High,High,Low,Medium,None
29.0,18.6,12.7,91.8,2.1,44.4,0.65,983.9,High,Low,High,None,Medium
38.7,16.3,4.4,63.9,5.4,54.8,0.74,1915.2,High,None,Low,Low,Medium
30.3,22.3,3.8,73.8,3.4,45.0,0.48,2370.7,High,Medium,High,High,Low
31.9,20.3,4.5,84.6,6.8,46.8,0.71,1073.9,High,Medium,Low,High,None
30.7,21.5,2.3,61.2,7.6,24.5,0.68,1815.0,Medium,None,High,High,Low
32.3,17.7,8.2,80.8,6.5,25.2,0.87,1381.2,None,Medium,Medium,Medium,High
28.8,19.0,3.7,51.8,3.3,49.1,0.35,1581.3,None,Low,High,High,High
34.2,22.6,0.6,59.6,6.4,24.8,0.59,1287.9,High,Medium,None,Medium,High
28.8,25.7,0.7,52.2,3.1,38.1,0.62,1402.0,Low,High,Medium,Medium,Low
37.6,16.5,3.8,85.6,1.8,22.5,0.9,849.2,High,Medium,None,High,Low
30.8,24.9,13.8,56.1,0.8,50.8,0.34,2468.6,Low,None,Low,Low,Low
34.5,21.8,1.8,80.9,3.4,15.5,0.57,1862.2,Low,Medium,Medium,None,Low
38.6,21.6,10.2,92.2,7.3,51.5,0.44,1651.2,Medium,Medium,Medium,Low,Medium
35.8,21.0,7.2,71.4,2.3,40.1,0.57,1452.3,High,None,None,Medium,Low
34.4,16.7,1.4,72.0,2.0,19.3,0.36,1716.9,None,Low,Medium,None,None
31.9,16.9,0.2,68.1,7.8,37.1,0.23,1446.2,High,High,Medium,None,Low
32.0,22.0,0.5,61.3,0.7,24.1,0.6,1411.8,High,Low,None,Low,None
36.0,19.4,6.5,68.8,6.4,26.2,0.44,1588.7,Low,None,Medium,None,None
39.9,25.2,1.1,75.1,2.9,27.6,0.33,1269.2,Low,None,Medium,Medium,Low
35.9,20.1,2.3,94.3,0.8,13.2,0.43,1106.1,None,Medium,None,Low,None
34.7,17.4,3.5,91.9,7.4,59.3,0.23,1746.2,None,High,High,None,Low
36.8,23.1,6.5,88.1,1.5,11.6,0.87,2232.7,Low,Medium,Medium,Medium,Low
33.6,18.9,0.6,89.5,4.6,43.1,0.61,1059.8,None,Low,High,High,Medium
28.7,21.3,2.6,68.4,2.6,28.6,0.77,855.6,None,Medium,None,None,High
34.7,23.0,3.3,77.9,1.0,42.3,0.5,1219.6,High,Medium,High,None,Medium
39.5,25.0,3.9,89.8,0.9,27.8,0.83,2465.5,Medium,Medium,None,High,Medium
30.1,23.9,8.5,64.6,1.4,43.7,0.54,2208.9,Medium,None,Low,Low,High
36.3,22.8,0.9,93.1,1.0,46.5,0.6,1813.0,None,Medium,None,High,Low
30.4,22.8,8.2,65.8,6.2,44.5,0.54,2379.7,High,Low,High,Low,None
34.4,25.5,5.9,75.1,4.1,15.7,0.71,1557.0,High,None,Medium,None,Low
29.2,19.0,4.1,80.5,3.1,42.8,0.6,2471.6,Medium,Medium,None,None,Low
33.4,16.0,6.0,92.5,3.6,24.0,0.39,1303.7,High,High,None,None,Medium
37.1,18.7,2.7,57.2,7.5,11.4,0.3,1208.5,High,Low,Low,High,None
32.2,18.2,0.7,82.3,7.3,30.7,0.62,1884.7,Medium,High,None,High,High
36.0,22.6,5.5,71.0,5.9,31.7,0.54,1442.9,Medium,None,Medium,High,None
37.5,22.3,3.7,58.4,7.1,33.4,0.27,1864.8,None,Medium,Medium,High,High
39.1,21.9,5.1,83.8,2.9,45.2,0.48,1318.5,Low,None,High,High,High
30.8,16.2,2.1,72.6,3.4,25.4,0.56,1850.5,None,Low,High,Medium,High
32.8,23.3,11.9,78.0,5.1,25.8,0.78,1268.8,None,Medium,Medium,High,High
29.8,19.2,4.4,61.1,5.2,13.0,0.25,886.7,None,Medium,None,None,None
39.9,22.7,0.4,69.1,4.1,44.3,0.44,2350.6,High,High,Low,Low,Medium
39.1,21.6,3.0,75.9,3.5,38.4,0.78,2301.4,None,Medium,Medium,Medium,None
34.5,19.4,7.1,65.2,7.9,27.5,0.65,2450.4,High,Medium,Low,High,High
38.1,17.3,7.9,54.9,6.7,45.3,0.4,2018.1,Medium,High,Medium,Medium,Low
34.3,16.9,3.4,93.1,3.8,36.9,0.79,1960.6,None,Low,High,High,Low
35.5,24.3,11.3,70.6,6.0,33.5,0.55,1750.3,Low,None,High,Low,High
29.1,25.2,1.6,81.7,2.5,35.6,0.55,1014.1,None,None,None,Medium,None
37.1,22.5,2.6,65.6,1.3,41.8,0.88,1121.7,High,Low,Low,High,None
29.5,17.0,11.4,62.8,3.1,43.0,0.86,1292.1,High,Medium,High,None,Low
37.9,20.0,11.3,65.4,3.5,24.4,0.45,2313.3,None,None,High,High,Medium
37.4,23.3,5.8,65.5,0.6,17.0,0.3,1094.0,High,None,Low,Medium,Medium
36.5,23.8,9.8,72.2,6.6,17.8,0.43,2368.9,Medium,None,Medium,Medium,Medium
28.4,17.2,0.5,72.2,3.2,42.0,0.22,1688.7,None,Medium,Medium,High,High
31.6,16.0,10.0,69.9,4.9,53.6,0.21,2016.5,Medium,None,Low,Low,None
31.2,23.1,1.9,51.7,1.1,30.5,0.48,987.4,Medium,None,None,Low,Medium
32.3,19.6,1.0,69.8,1.8,18.5,0.86,1257.4,None,Medium,High,Medium,Medium
29.1,18.5,1.4,53.5,7.2,47.8,0.81,2429.5,High,High,Medium,None,Medium
39.2,16.1,2.7,51.3,5.1,51.6,0.56,1252.5,None,Low,None,Low,Low
34.6,21.4,1.4,91.6,7.6,54.0,0.6,1304.1,Low,Medium,Medium,Low,None
31.7,24.5,1.9,75.2,8.0,40.3,0.2,1135.9,None,None,Medium,High,None
32.8,25.6,0.7,78.0,3.3,53.0,0.35,1019.4,High,High,High,None,None
33.4,21.7,1.8,65.1,2.7,10.8,0.22,1196.5,High,Low,None,Low,Low
35.2,21.1,4.2,90.4,6.9,15.4,0.73,1892.0,None,High,High,High,None
34.2,16.9,2.9,76.9,8.0,14.6,0.3,1574.1,Low,High,None,High,Low
39.0,21.5,2.1,83.5,5.2,45.6,0.81,1741.4,None,High,Medium,Medium,None
34.0,19.8,6.9,63.4,6.5,13.5,0.65,1008.0,High,None,Medium,Medium,High
39.9,22.1,11.2,93.0,6.4,34.8,0.36,2163.6,None,Medium,Low,Low,High
38.2,19.9,7.1,86.0,3.2,33.6,0.31,2133.0,High,None,Low,Low,Low
30.5,18.4,2.0,87.7,4.8,25.5,0.64,836.7,High,High,High,None,Medium
39.2,16.9,6.8,53.6,6.7,53.5,0.83,1452.0,Medium,High,Medium,High,High
29.4,19.1,0.8,58.5,5.7,18.5,0.7,916.9,None,High,Low,Low,Medium
37.8,17.0,0.7,59.3,0.7,27.6,0.44,2146.6,Low,Medium,None,Medium,High
32.6,17.8,2.1,58.5,3.0,48.7,0.61,2053.4,Low,Medium,None,Low,None
38.5,25.9,8.2,87.8,1.6,11.5,0.42,2333.4,Medium,Medium,None,Low,High
38.4,20.4,1.4,46.6,2.2,43.6,0.9,1201.9,Medium,Low,High,Medium,Low
37.7,21.3,0.3,48.8,7.3,50.8,0.72,1575.7,Medium,Low,High,High,None
37.5,24.7,0.7,58.7,0.8,56.6,0.63,1113.6,Low,Medium,High,None,High
31.7,26.0,9.8,55.0,2.1,53.8,0.5,1431.1,High,High,None,Low,High
29.0,21.8,5.0,56.6,2.8,26.0,0.63,1687.8,None,Medium,Medium,None,Low
32.8,24.1,1.5,84.9,5.1,39.3,0.44,890.7,Low,High,None,None,High
30.1,19.3,4.1,73.2,4.5,13.9,0.22,2015.3,High,High,High,Medium,None
36.3,19.1,3.7,45.3,2.1,22.9,0.48,1723.6,None,Medium,Low,None,Medium
32.2,20.0,5.3,66.5,1.7,14.7,0.85,2209.2,Medium,Low,None,None,None
39.7,22.7,1.3,65.4,2.3,25.8,0.64,1262.0,High,Medium,Medium,High,None
35.7,22.8,10.0,50.7,4.3,53.8,0.26,2335.6,Medium,Low,Low,Medium,High
37.9,19.2,1.9,78.8,2.5,27.4,0.82,2497.8,None,None,Medium,None,Low
29.6,17.3,5.9,80.1,7.6,38.1,0.39,2362.8,None,Low,Medium,None,None
38.3,22.3,0.1,81.0,4.0,31.7,0.37,2122.4,Low,High,Medium,None,Low
39.1,17.3,2.3,81.4,0.9,32.9,0.41,2181.0,None,None,High,Low,None
33.8,21.8,2.2,45.0,6.0,58.5,0.6,1775.4,High,Medium,Low,Medium,Medium
35.3,22.9,3.9,92.7,3.0,24.8,0.58,1123.3,Medium,High,Low,Medium,None
37.2,23.0,0.4,85.7,5.4,41.4,0.54,1951.0,Low,Medium,High,None,High
30.1,23.5,7.8,90.2,2.6,31.0,0.7,2011.7,High,Medium,Medium,Medium,Low
34.0,24.7,1.2,45.8,4.8,13.1,0.42,2475.2,Medium,Medium,None,Low,Low
32.8,21.0,5.7,91.7,6.3,34.5,0.75,1720.2,Low,Low,High,Low,Low
29.8,23.3,8.1,85.5,7.5,50.7,0.32,1261.3,Low,None,None,High,Medium
32.4,22.2,4.1,86.9,2.5,14.9,0.75,1962.2,None,High,None,Low,None
28.8,17.9,6.8,49.7,3.0,13.5,0.66,2464.9,High,Low,None,None,Low
28.3,16.3,5.4,81.9,4.0,17.7,0.68,1101.3,Medium,Medium,None,High,Low
29.6,18.8,2.2,93.0,7.5,48.2,0.54,1354.2,High,Medium,None,None,High
39.6,20.4,8.3,78.9,7.3,46.2,0.67,1721.2,Low,None,None,Low,None
34.6,22.2,1.7,73.5,1.2,38.3,0.26,1089.4,High,High,Low,Medium,High
39.6,24.5,4.2,92.3,1.5,33.4,0.8,837.8,None,High,Low,Medium,None
33.2,18.0,6.8,67.1,4.2,54.4,0.24,1372.9,High,None,None,High,None
31.7,17.3,2.4,75.0,1.3,48.3,0.3,2271.1,High,High,Medium,None,None
34.1,25.6,1.8,68.8,3.1,50.6,0.6,873.9,Low,Medium,None,Low,None
33.3,17.1,3.1,91.6,1.6,50.7,0.72,1529.2,High,Low,None,None,Medium
29.3,20.8,8.5,48.8,5.3,42.1,0.25,2095.7,High,Medium,Low,Medium,High
35.7,21.9,13.3,70.1,7.6,32.9,0.84,2420.4,High,None,Low,Low,None
30.6,21.4,3.9,79.3,8.0,53.2,0.88,2475.3,Low,Medium,Low,Medium,Low
35.4,16.9,5.4,84.6,3.3,56.3,0.62,1517.3,Low,None,Low,None,Low
35.8,16.6,11.7,74.2,5.0,11.2,0.54,2415.7,High,Medium,Medium,None,Low
29.8,17.1,0.5,90.4,6.9,12.6,0.72,860.2,High,Medium,Medium,Low,Low
28.7,21.9,1.3,92.1,1.4,57.9,0.43,2068.1,Low,High,High,High,High
37.4,21.4,6.2,48.2,5.7,23.9,0.55,1892.7,High,Medium,Medium,High,None
33.5,18.3,8.7,65.1,3.6,53.7,0.84,1224.2,None,None,Low,High,High
28.7,22.4,9.7,46.2,2.0,29.4,0.87,1662.4,High,High,None,Low,Low
39.9,24.2,2.7,61.5,3.5,16.0,0.85,1020.2,None,Medium,High,None,Low
28.7,16.4,0.5,71.8,1.1,14.0,0.38,2281.7,Low,Medium,None,Low,Low
36.3,21.0,2.9,90.5,5.7,17.8,0.36,1408.4,Low,None,Low,Medium,Low
39.8,22.9,1.3,87.3,2.4,22.5,0.41,1864.3,Low,High,Low,None,None
30.9,18.5,1.7,51.4,2.8,34.4,0.51,1069.9,Medium,High,Medium,Low,None
29.7,19.1,7.4,49.7,1.4,45.1,0.42,1150.5,Medium,High,High,None,Low
29.5,22.1,0.4,74.5,7.0,59.3,0.46,2486.3,Low,High,High,Low,High
31.6,25.0,8.8,71.6,4.2,32.1,0.63,2080.2,None,Low,None,None,None
29.2,24.1,2.8,58.3,4.8,35.9,0.73,2435.4,High,High,Low,None,Medium
36.3,21.8,4.5,90.0,4.8,36.1,0.71,1302.9,Low,Low,High,Low,Low
28.7,23.3,0.5,91.4,3.6,37.0,0.77,1079.8,Medium,None,Medium,Low,High
34.1,19.6,2.1,65.1,1.9,35.9,0.22,1655.2,Medium,Medium,Low,Medium,Low
40.0,22.4,0.5,89.5,6.1,10.4,0.23,1640.9,High,Medium,Medium,Medium,None
37.8,20.7,16.3,64.2,1.5,10.1,0.75,1097.4,Medium,Low,Medium,None,High
35.4,17.9,8.2,81.8,1.3,14.9,0.57,2046.5,None,None,High,High,None
31.7,23.0,3.1,68.8,5.8,15.1,0.6,1415.0,High,None,Medium,None,Medium
35.5,21.6,1.3,51.1,2.1,45.2,0.24,1116.8,High,Low,Low,Low,Medium
34.3,19.6,13.5,91.4,2.8,20.2,0.38,1364.4,Low,None,Medium,Medium,Low
33.1,25.1,2.1,67.7,4.1,54.7,0.65,1758.2,High,None,High,High,High
29.6,16.2,0.9,81.7,3.9,56.4,0.8,2035.0,Medium,Low,Medium,Medium,High
38.6,19.2,4.1,63.4,5.8,58.8,0.84,1619.2,Low,High,Medium,None,High
33.4,16.6,14.4,45.9,5.2,57.0,0.55,1693.5,Low,High,High,Medium,High
30.3,23.7,0.0,50.0,5.3,23.6,0.58,1036.2,Medium,Low,Medium,Low,Low
32.4,23.0,1.4,69.8,5.9,35.5,0.78,2355.0,None,High,Low,Low,None
33.0,19.3,13.9,79.5,2.7,18.8,0.58,2378.8,None,Medium,Medium,None,High
37.9,22.8,0.9,61.7,2.9,50.3,0.56,1961.8,None,Low,Medium,Medium,Low
36.8,20.0,0.6,79.8,3.8,54.4,0.83,830.0,Low,Low,None,None,None
37.2,23.6,4.2,79.9,2.8,52.6,0.75,1713.0,Low,Low,Low,Medium,Low
28.1,20.5,9.9,80.2,7.9,31.7,0.84,1869.7,Medium,None,Medium,Medium,High
33.0,20.1,3.2,69.6,6.6,47.9,0.35,2490.9,Low,Low,Low,None,None
33.8,25.3,26.1,90.7,1.7,14.9,0.57,2493.3,High,Medium,High,High,High
28.2,18.5,5.7,69.5,0.5,12.0,0.79,2257.9,Low,Medium,Low,Medium,Low
31.1,17.2,0.4,67.5,0.8,47.7,0.28,908.5,Low,High,High,Low,None
37.1,21.8,24.7,55.0,2.3,31.3,0.76,2420.6,None,Low,Low,None,High
29.6,25.7,2.6,60.4,1.4,59.8,0.33,1841.5,Low,Medium,None,Medium,High
34.4,19.8,1.7,47.1,4.5,14.9,0.77,2161.5,None,Medium,Low,Low,Low
30.6,16.6,4.1,76.7,6.9,52.8,0.63,1492.2,Medium,High,Medium,High,Low
28.1,19.4,1.8,57.4,6.0,34.0,0.34,1343.4,High,Low,Low,None,Low
30.9,21.1,0.5,60.2,2.1,51.4,0.53,1587.5,None,High,None,None,High
39.7,17.6,0.0,83.5,3.5,50.9,0.68,1049.7,Low,High,Medium,High,None
37.6,22.6,3.0,61.4,4.3,55.8,0.64,1407.0,None,Medium,Low,High,None
39.5,26.0,9.1,57.1,6.6,24.9,0.5,2257.9,High,Medium,Medium,None,Medium
33.9,20.5,4.2,53.5,6.8,57.5,0.83,864.5,High,None,High,Medium,Low
29.3,19.5,35.7,83.7,7.3,17.6,0.56,1056.5,None,High,High,None,Low
34.6,20.0,1.7,51.5,4.3,14.1,0.55,1012.7,Low,None,Low,Medium,High
33.5,17.2,1.6,67.7,5.7,31.6,0.24,1485.2,High,Medium,Medium,High,High
38.1,24.8,0.9,70.3,1.3,51.4,0.85,2494.9,Low,Low,Low,None,High
29.2,20.1,0.9,79.4,4.7,33.7,0.32,1094.7,Medium,Low,High,None,Low
33.9,19.9,1.7,76.7,2.4,51.5,0.57,1047.3,Low,Medium,High,None,High
29.8,22.6,7.9,85.5,3.7,46.5,0.76,2355.6,Medium,High,Low,None,Medium
31.9,20.4,11.8,47.2,5.3,20.5,0.35,2299.5,High,Low,None,None,None
36.8,22.5,18.5,59.8,2.4,57.4,0.57,854.8,High,High,None,High,Medium
33.7,16.6,1.3,59.0,0.9,13.0,0.37,2077.9,High,Medium,Low,Low,None
32.5,24.1,10.7,52.3,0.6,54.9,0.73,1914.3,Low,None,Medium,Low,Medium
32.7,25.4,2.0,59.5,0.7,25.2,0.6,2105.2,Low,None,Medium,High,Medium
33.5,22.5,0.6,60.5,0.6,35.0,0.8,1640.7,Low,Medium,Low,Low,High
37.4,25.5,10.2,71.1,1.3,31.1,0.83,2485.3,High,None,Medium,Low,None
38.7,17.5,5.1,78.2,2.3,18.6,0.65,874.5,Medium,Low,High,None,Medium
39.5,20.8,0.9,64.1,2.2,27.9,0.71,1198.4,Low,None,Medium,Medium,None
37.4,22.0,2.8,81.0,7.9,19.6,0.58,1474.1,None,Low,None,None,High
31.8,21.8,1.7,61.8,2.8,20.2,0.47,1564.6,Medium,Medium,Medium,High,Medium
36.3,20.0,6.7,59.5,1.5,19.4,0.65,2366.3,High,Low,Medium,Low,None
33.3,19.4,3.0,72.1,4.6,34.5,0.84,1752.0,Medium,None,High,Medium,None
31.1,17.3,22.7,46.2,6.9,49.9,0.49,876.7,None,Low,Low,Medium,Medium
38.1,19.9,0.3,49.0,5.6,38.4,0.42,1493.4,None,Low,Low,Medium,Low
28.5,17.6,2.2,65.9,2.7,54.7,0.47,1508.0,Low,None,Medium,Low,Medium
38.8,23.3,3.3,92.1,4.7,41.8,0.5,2441.3,High,Medium,Medium,Low,Low
33.5,18.1,3.5,81.1,5.9,44.5,0.25,1818.6,High,Medium,Medium,High,Medium
35.6,16.6,1.9,49.4,6.0,43.4,0.55,1880.6,High,None,None,None,None
35.9,21.5,6.5,87.3,5.5,32.5,0.55,2012.5,Medium,Low,Medium,None,Medium
38.7,22.0,10.4,81.6,7.0,44.5,0.61,2109.1,Medium,Low,None,Medium,High
35.6,24.7,14.0,75.5,7.0,13.5,0.45,1879.6,Medium,Low,Low,High,Medium
